Name	1	2	3	4	5	6	7	8	9	10
LMOD1	0.002406	0.003066	0.005773	0.00383	0.002337	0.0004867	0.0009895	0.0004774	NaN	0.002339
LMTK2	1.037e-05	0.0005364	0.0003063	-0.0004215	-1.429e-05	-0.0001715	0.0001209	0.001708	NaN	7.357e-05
LMX1B	0.0004735	0.0008348	0.0004508	-0.0002958	0.000941	-0.000249	-0.0005641	0.0002369	NaN	-0.0002312
LNPEP	0.0008447	0.0005873	-0.001114	-0.001532	-0.0009323	-0.000689	-0.0003463	0.001576	NaN	-0.0005827
LOC100093698	0.0001931	0.0005449	0.0002792	-0.0007443	-0.00029	-0.0004886	0.0006648	0.001488	NaN	-0.0001545
LOC100127886	-0.0004524	-0.0002563	-0.0002044	-0.0009301	-0.0005175	-0.0006531	0.001031	0.00105	NaN	1.709e-05
LOC100127972	-0.002891	-0.002782	-0.001243	-0.0007735	-0.003081	-0.002572	-0.002979	0.002202	NaN	-0.0006236
LOC100128640	0.003754	0.001936	0.001938	0.0007311	0.000407	0.001502	-0.0003461	0.0002519	NaN	-0.000704
LOC100129250	0.001178	0.00196	0.002022	0.002995	0.002833	0.003113	-0.001768	-1.155e-05	NaN	0.0008335
LOC100129361	0.002034	0.003929	0.001513	0.003222	0.005109	0.004431	0.000668	-0.001992	NaN	-3.194e-05
LOC100129648	-0.0001948	0.000423	-0.0003017	-0.0001014	0.0002507	-0.0004157	0.0004736	0.00122	NaN	0.0007563
LOC100129973	0.0007078	0.001004	0.0001369	-0.001063	0.0003194	0.0005244	0.00102	0.001807	NaN	0.000185
LOC100130331	0.0001534	-0.0001761	-0.0007868	-0.0006437	4.897e-06	-0.0004909	0.0007793	0.001206	NaN	7.956e-05
LOC100130354	-5.011e-05	0.0005786	0.0003783	-0.0006397	-0.0003454	-0.0002812	0.0003772	0.0009566	NaN	0.000488
LOC100130741	0.0007585	0.0008115	-0.0002001	-2.629e-05	0.0003534	-0.0004198	-0.0001531	0.001819	NaN	0.0003811
LOC100131298	-0.0003775	-0.0008733	-0.001178	-0.002151	-0.0004537	-0.0003986	0.0002027	0.0008231	NaN	-0.0004028
LOC100131510	-0.001119	-0.000579	-0.0007728	-0.0003245	0.000869	0.001148	0.0002538	0.001357	NaN	-0.0007648
LOC100131532	0.0002893	0.001054	0.001058	0.0005705	5.404e-05	-0.0006706	0.0005392	-2.284e-05	NaN	0.0005107
LOC100131825	0.0004538	0.0008433	0.0006503	-0.000688	-0.0006335	-0.0002149	0.0003349	0.001612	NaN	0.0003226
LOC100134713	-0.002918	-0.002734	-0.002886	-0.003246	-0.0006942	-0.001647	5.205e-05	0.001638	NaN	-0.00143
LOC100170939	0.001751	0.003472	0.003073	0.002038	0.003648	0.002861	0.004603	0.005637	NaN	0.002437
LOC100272216	0.004809	0.006246	0.004211	0.001795	0.00492	0.001355	0.0009316	0.00294	NaN	0.002925
LOC100272228	0.002977	0.002457	0.0006646	0.0006541	6.127e-05	0.0004846	0.001112	0.001187	NaN	0.000758
LOC100286895	-0.005426	-0.00758	-0.00538	-0.007067	-0.003822	0.0006665	0.002254	-0.001621	NaN	-0.003737
LOC100287387	0.0004911	0.001214	0.0009196	0.0003835	0.0001603	-0.0001477	0.001289	0.001258	NaN	0.001098
LOC100287483	-0.000352	-4.898e-06	-0.0004788	-0.001073	-0.0003374	-0.000552	6.496e-05	0.0009141	NaN	-0.0006967
LOC100287590	0.001993	0.002435	0.001222	0.0002791	0.0007494	0.0004776	0.0006729	-0.000149	NaN	0.000257
LOC100288594	0.000295	0.0008585	0.000519	0.0004244	0.001729	0.001401	0.001102	0.000333	NaN	0.0008033
LOC100294145	0.000897	0.002075	0.001251	0.0002211	0.0005711	0.0004532	0.0004675	0.00109	NaN	0.000893
LOC100499177	-0.001966	-0.002562	-0.00213	-0.001995	-0.001547	0.0007648	0.003375	0.00308	NaN	-0.0007765
LOC100505650	-0.00168	-0.004235	-0.002845	0.0001687	-0.0009072	0.002476	-0.001107	-0.004768	NaN	-0.001758
LOC100505960	0.0007571	0.0004033	-0.0004792	-0.001147	0.0002105	-0.0001347	0.0008203	0.0006971	NaN	0.0002617
LOC100506162	0.002116	0.001355	0.0002535	-0.002069	0.001863	0.001504	0.0007759	-0.00206	NaN	-0.0003622
LOC100506168	0.006581	0.006375	0.003322	0.001924	0.001203	0.0005374	-0.002288	0.001617	NaN	0.002631
LOC100506469	0.001992	0.00158	0.00108	0.0006446	-0.001939	-0.000273	0.0008591	0.002061	NaN	0.0006928
LOC100506571	4.843e-05	0.0009798	0.0002227	0.0008903	0.001249	0.0006608	-3.087e-05	0.001085	NaN	5.158e-05
LOC100506653	7.679e-05	0.000526	0.0002619	-0.0001733	0.001367	-0.0001227	-0.0003671	0.001299	NaN	0.001066
LOC100506935	0.003643	0.002013	0.0008625	0.003304	0.0005702	-0.0008178	0.003667	0.006406	NaN	0.002702
LOC100507009	0.0001911	-0.000629	-0.001307	-0.001986	-0.0001445	-0.0005148	0.001062	0.00108	NaN	-0.001458
LOC100507164	-0.0003107	0.0001684	-0.000584	-0.001086	-0.0001179	-0.0002939	0.0003347	0.0008816	NaN	0.0003909
LOC100507284	-0.001995	-0.0001795	-0.0004148	-5.749e-06	-0.0005684	0.0003284	-0.0002999	-0.0001713	NaN	-0.0003359
LOC100507397	-0.0009876	-0.002592	-0.003972	-0.003517	-0.0002202	-0.0003906	0.0007614	0.002357	NaN	-0.0007808
LOC100507424	0.00483	0.005984	0.006507	0.004053	0.00149	0.003003	0.001612	0.001886	NaN	0.002445
LOC100507619	0.003957	0.00258	0.002024	0.001367	-0.0002636	0.0002723	0.001112	0.002653	NaN	0.001219
LOC100507630	-0.001705	-9.006e-05	-0.0007944	-0.002649	0.0004387	-0.000761	0.001065	0.0003346	NaN	-0.0001117
LOC100508797	0.001362	0.002253	-0.0003945	-0.0003855	0.001543	-0.0001345	-7.571e-05	0.000539	NaN	-0.0005166
LOC145678	0.0008489	0.000834	0.000383	-1.935e-05	0.0004997	0.0002633	0.0001503	-0.0002554	NaN	0.000249
LOC155060	-0.0007977	-0.0002055	-0.0004762	-0.002976	-0.001098	-0.001139	-0.0009069	-0.0005277	NaN	-0.0004917
LOC157562	0.002989	0.00294	0.002759	0.0009073	0.001339	0.0005773	0.002652	0.004082	NaN	0.001634
LOC157627	0.003834	0.003666	0.002439	0.002763	-0.0003305	-1.557e-06	-0.0004379	0.0009695	NaN	0.000638
LOC1720	0.0002701	0.0004088	8.658e-05	-0.00123	-0.0002557	-0.0006727	0.001033	0.0007427	NaN	0.0005001
LOC202181	0.001626	0.002176	0.0008477	4.799e-05	0.000697	-0.000508	0.001074	0.003413	NaN	0.002603
LOC220077	-0.001286	-0.0009675	-0.0009114	-0.001164	7.7e-05	-0.0005025	0.0002079	0.000525	NaN	0.0001236
LOC220594	0.007281	0.01109	0.005763	0.00425	0.006934	0.008064	0.006617	-0.000291	NaN	0.001475
LOC254896	0.003219	0.004127	0.002439	0.001315	0.00203	0.002198	0.003079	0.0005254	NaN	0.002729
LOC257152	0.00122	0.001985	0.001537	0.0004325	0.0004826	0.0004104	0.001373	0.0006649	NaN	0.00118
LOC282997	0.002005	0.003078	0.002846	0.001327	0.001906	0.00127	0.0001296	0.001488	NaN	8.966e-05
LOC283683	-0.001039	0.002185	-7.071e-05	-0.001749	0.001228	0.001739	0.002197	0.002681	NaN	-0.0008151
LOC284244	-0.000105	0.001714	0.001852	0.0008027	-0.0001213	0.0001095	-0.0003018	0.001995	NaN	-0.0004277
LOC339290	0.002277	0.00133	0.000932	0.001561	0.002789	0.003013	0.004382	0.005414	NaN	0.001005
LOC388796	-0.004034	-0.005704	-0.002404	-0.004512	-0.007015	-0.004361	-0.003253	0.003304	NaN	-0.001596
LOC389906	-0.0004514	-0.0005803	-0.0001462	-0.002235	-0.001663	-0.002073	-0.0005892	0.001806	NaN	-0.0003134
LOC390940	0.004544	0.006143	0.00169	0.0009087	0.0005998	0.002415	0.003751	0.007871	NaN	0.001176
LOC399491	0.002305	0.002988	0.003255	-0.0001956	-0.0002822	-0.002972	0.002307	0.002204	NaN	0.001443
LOC399904	0.00287	0.004024	0.002566	0.002147	0.00114	0.001774	0.002566	0.001483	NaN	0.001984
LOC400084	3.091e-05	-0.0003668	0.0002611	-0.0004156	-0.0003524	-0.0005254	0.0004022	0.0006106	NaN	0.0001431
LOC440434	0.001379	0.0007176	0.0006978	0.0007528	0.0008159	-0.0007091	0.000909	0.0004847	NaN	0.0004898
LOC440792	0.0003026	0.001687	0.00193	0.001643	0.00151	0.001405	0.0002499	0.0009429	NaN	0.001239
LOC441204	0.001014	0.001439	0.001125	0.001696	0.0007308	0.0003734	0.0007086	0.001169	NaN	0.0005608
LOC441601	0.0002345	0.001051	0.001641	0.0006074	0.0004744	0.001115	0.001189	0.000952	NaN	0.0004391
LOC51145	0.0004001	0.0001567	-0.00107	-0.001719	-0.0004618	-0.0004291	0.0005783	0.0009875	NaN	-0.0004774
LOC57399	0.000636	0.0005299	-0.0002576	-0.001301	0.0001903	-0.0003209	0.00102	0.0004805	NaN	0.0003903
LOC644450	0.001068	0.0003917	-0.001206	-0.0002633	0.000951	0.001056	0.001183	0.00178	NaN	-0.0001691
LOC646934	0.0002141	0.001194	0.0004323	0.0003291	0.001248	0.001507	0.001485	0.0008999	NaN	0.0004084
LOC647070	0.001096	0.0009047	0.0008688	-0.0006152	0.0008916	0.0007142	0.001026	0.0008417	NaN	0.0001811
LOC728855	0.006987	0.00928	0.008667	0.0079	0.002084	0.001995	-0.001837	-0.0002493	NaN	0.0008461
LOC729164	-0.0001684	0.001398	0.0002815	-0.0002307	0.0002624	0.0005834	0.0005293	0.0009714	NaN	0.0004972
LOC729799	0.00208	0.002166	0.001853	0.001306	-0.00091	-0.000915	0.001051	0.003809	NaN	0.001981
LOC730101	0.002037	0.0005813	0.003272	0.0001993	0.001565	0.0016	0.001927	-0.001474	NaN	0.001527
LOC730227	0.001037	7.806e-06	-0.0007236	-0.0006196	0.0001588	0.0001198	8.248e-06	0.0009412	NaN	-0.0009467
LOC79015	0.001136	0.001327	0.002739	0.001775	-9.71e-05	-0.0004944	0.0007359	0.001421	NaN	2.851e-05
LOC79999	0.0001115	0.0009652	-0.0001124	-0.001064	0.0004835	0.000563	0.0003845	0.0007643	NaN	-0.0002479
LOC80054	0.002077	0.002484	0.001658	0.001219	0.002246	0.003223	0.002176	0.0006098	NaN	0.0001086
LOC81691	-0.001372	-0.002729	0.0002843	0.000573	-0.001521	-0.002021	6.737e-05	-0.0007393	NaN	0.0009568
LOC92249	0.003154	0.004102	0.003071	0.0007489	0.001772	0.002616	0.003559	0.002928	NaN	0.00125
LONP1	-0.00326	-0.002404	0.0004403	-0.0009724	-0.001481	-0.001846	0.002018	0.002536	NaN	0.00218
LONP2	0.003258	0.001186	0.0006926	0.004185	0.001128	0.0046	-0.0002084	0.0002229	NaN	0.00163
LONRF3	-0.0009615	-0.00125	-0.001393	-0.001727	-0.0008435	-0.001443	0.0009808	0.004095	NaN	0.0001439
LOR	0.002318	0.002896	0.002393	9.819e-06	-0.004351	-0.006733	-0.001705	0.005279	NaN	-0.0006953
LOX	0.002906	0.003534	0.00536	0.003273	0.004062	0.001122	-0.006255	0.003303	NaN	0.001053
LOXL1	0.0008863	0.0004163	-0.002389	-0.006053	0.0003185	-0.002317	-0.004923	0.0008083	NaN	0.001577
LOXL2	0.001382	-2.1e-05	-0.001497	0.0008193	0.001097	-0.002998	-0.004125	-0.001794	NaN	-0.00186
LOXL3	-0.003363	-0.00313	-0.0005986	-0.0003963	-0.00102	-0.0018	-0.0008666	0.0008678	NaN	2.385e-06
LPA	0.0007295	0.0001922	4.497e-05	-0.0008702	-0.001263	-0.001904	-0.0007825	-0.0006972	NaN	0.0009221
LPAL2	-0.0002092	-6.686e-05	-0.0002166	-0.0007554	-0.0002793	-0.0005489	-1.093e-06	0.0008851	NaN	0.0008594
LPAR1	0.003683	0.000677	-0.0006399	0.0006814	-0.004033	0.002356	-0.001469	-0.002337	NaN	0.0006401
LPAR2	0.002602	0.001516	0.0008906	0.002013	0.001652	0.00143	-0.001966	0.0006396	NaN	0.001572
LPAR3	-0.0008151	0.0003023	-0.0003496	-0.0001969	0.0005049	0.0009825	0.0007723	0.0007958	NaN	0.001915
LPAR4	0.001547	0.001805	0.0005714	2.097e-05	0.0005857	-0.0001858	0.00161	0.001601	NaN	0.0001152
LPAR6	0.005237	0.007555	0.009334	0.003097	-0.0003959	0.006744	0.009566	0.005301	NaN	0.002741
LPCAT1	-0.001473	0.001055	-0.002309	0.001191	0.004615	-0.003451	-0.0001459	-0.001924	NaN	0.002849
LPCAT3	-0.0003284	0.0007617	0.0002469	0.0003878	0.002252	0.002695	0.002537	0.002441	NaN	0.0003419
LPCAT4	0.0002148	0.001203	0.001088	0.001408	0.001257	-0.0003352	-0.0003553	-0.000223	NaN	0.0005585
LPGAT1	-0.006256	-0.00796	-0.007985	-0.006858	0.003333	0.002748	-0.006107	-0.008103	NaN	0.000185
LPHN1	0.00258	0.001581	0.0006647	0.0002987	0.000501	0.003371	0.001972	0.001579	NaN	0.0007452
LPHN2	-0.0006098	-0.0009486	-0.003874	-0.007599	0.001751	0.0001836	-0.0007502	0.003463	NaN	-0.003387
LPHN3	0.002297	0.002292	0.0005041	0.001869	0.002845	0.004313	-6.602e-05	0.004457	NaN	0.00095
LPIN1	0.001612	0.003214	0.005433	0.0004039	0.0001739	-0.002926	0.004942	-0.0009229	NaN	0.002154
LPIN2	0.004156	0.004343	0.0004442	0.0008249	0.002957	0.006596	0.009483	0.00125	NaN	0.001845
LPL	-0.01051	-0.01147	-0.007088	-0.007186	-0.006738	-0.001131	-0.008323	-0.002225	NaN	-0.002603
LPO	0.003894	0.002007	0.002383	0.002297	0.002634	0.001088	0.001871	0.0001731	NaN	0.0005343
LPP	0.001533	0.00122	0.003156	0.001928	-0.0008401	0.0009268	0.0001346	0.003878	NaN	0.001601
LPPR1	0.002214	0.002939	0.003337	0.004748	-0.0009984	-9.881e-06	-0.003338	0.001817	NaN	0.0009515
LPPR2	0.0009927	0.0007111	-0.0006101	-0.0001133	0.001947	0.002861	0.002679	-0.0006758	NaN	0.0003565
LPPR3	0.001527	0.002582	0.0007863	0.0005671	0.001491	0.001535	0.0003939	0.0003322	NaN	0.0009365
LPPR4	0.003549	0.004716	0.002619	0.002256	0.002149	-0.00113	-4.889e-06	0.003352	NaN	0.002666
LPXN	0.004175	0.007262	0.008195	0.004997	0.0005029	0.005265	0.008367	0.002898	NaN	0.001344
LRAT	0.001662	0.001352	0.0004245	5.022e-05	0.0008939	4.328e-05	0.0008103	0.0009196	NaN	-0.0007458
LRBA	0.003681	0.005153	0.0004636	0.003601	0.001792	0.006851	-0.001908	-0.003934	NaN	-7.793e-05
LRCH1	0.00128	0.002184	0.002093	0.0009715	-4.91e-05	0.0004086	0.001945	0.003802	NaN	0.0007626
LRCH3	0.005171	0.006692	0.006198	0.00365	0.001998	0.0009108	-0.0005466	-0.0002221	NaN	0.00192
LRCH4	0.004266	0.004462	0.002807	0.003044	0.002183	0.0026	0.001489	0.0002646	NaN	0.0006854
LRFN3	-4.054e-06	0.0009461	0.0005702	0.0004094	0.0006479	0.001787	0.002447	-0.001042	NaN	-0.0004395
LRFN4	-0.00303	-0.005551	-0.004253	-0.005791	-0.002772	-0.002241	-0.0009833	-0.001172	NaN	-0.003249
LRIF1	-0.003856	-0.003771	-0.003366	-0.002865	0.00144	0.002243	0.005109	0.002686	NaN	-2.839e-06
LRIG1	0.0008383	0.003387	-0.001342	0.0009028	0.006139	0.01484	-0.002253	0.0005197	NaN	0.004312
LRIG2	0.0007822	0.0004188	0.0005111	-0.0002202	0.0008624	0.0009181	0.003243	0.0025	NaN	0.001118
LRIT1	0.0007522	0.001021	0.0009433	0.0004201	0.0005763	4.909e-05	0.0005782	0.001226	NaN	0.001239
LRMP	0.00227	0.004233	0.006436	0.006531	0.004484	0.001223	0.004126	0.001376	NaN	0.001989
LRP1	0.00322	0.004086	0.002809	0.001638	0.003349	0.0005594	0.004001	0.003833	NaN	0.0009269
LRP10	0.0129	0.01599	0.01562	0.01339	0.007355	0.005051	0.002478	-0.001263	NaN	0.003205
LRP12	2.632e-05	0.000366	0.0007658	0.0006462	-8.721e-05	0.0006821	0.00219	0.006433	NaN	0.001024
LRP1B	-0.0006321	-0.0004423	-0.0009119	-0.002844	-4.471e-05	-0.0002807	0.0006524	0.0009699	NaN	-0.001345
LRP2	-0.000287	-0.002428	-0.001638	-0.00466	-0.002245	-0.0009746	-8.193e-05	0.0001902	NaN	0.001024
LRP2BP	-0.001515	-0.0004391	-0.0003585	-0.001089	-0.002396	-0.0004859	0.0006955	0.001286	NaN	-0.0004597
LRP3	0.002154	0.001074	0.003774	0.001998	-0.0007698	0.001564	0.001796	0.001326	NaN	0.001621
LRP4	-0.005846	-0.001043	-0.0001824	-0.0003589	0.007352	0.003342	0.0008217	-0.002078	NaN	-0.002852
LRP5	0.00559	0.004916	0.005553	0.002173	0.0006423	0.002737	0.002531	0.001119	NaN	0.003575
LRP5L	-0.002656	-0.002934	-0.003015	-0.003772	-0.00199	-0.0018	-5.081e-05	-4.691e-05	NaN	-0.002749
LRP6	0.002236	0.002661	0.001434	0.0009102	0.0001842	0.0009389	-2.421e-05	0.0002147	NaN	-0.001097
LRP8	-0.0099	-0.0128	-0.01073	-0.01387	-0.002992	-0.002456	0.001772	0.0007276	NaN	-0.003807
LRPAP1	-0.00178	-0.0004204	0.001202	0.001816	-0.001656	0.00122	0.003912	0.002282	NaN	0.000873
LRPPRC	-0.003791	-0.006566	-0.006287	-0.005696	-0.003547	-0.0005548	0.0008563	-0.0003891	NaN	-0.00145
LRRC1	0.00203	0.003988	0.001908	0.001073	0.002127	0.001007	0.001126	-0.0005729	NaN	-0.000315
LRRC14	0.001256	-0.0001326	0.0004284	-0.0006165	0.0009421	0.0008137	9.562e-05	0.0006562	NaN	-4.78e-05
LRRC15	0.005769	0.00838	0.006371	0.002136	-8.2e-05	-0.002883	-0.001895	0.006464	NaN	0.004248
LRRC16A	0.0009181	0.0006499	0.001913	0.00247	0.005303	0.006234	0.005225	0.0006898	NaN	-0.0002116
LRRC17	-0.002417	-0.002331	-0.0003544	-0.006743	0.0004067	-0.002809	-0.006781	-0.003405	NaN	-0.003322
LRRC19	-0.002677	-0.001329	-0.002265	-0.004856	0.001376	7.951e-05	0.001054	1.561e-05	NaN	-0.00133
LRRC2	0.002868	0.004558	0.003077	-0.0003474	0.0001412	-0.0003732	0.0004526	0.001893	NaN	0.0003542
LRRC20	-0.002343	-0.003153	-0.001953	-0.002104	-0.001462	-0.001179	-0.000367	-0.0007931	NaN	-0.001116
LRRC23	0.001145	0.001366	-0.0001998	0.0006015	4.84e-05	0.001495	0.001271	0.0004321	NaN	0.0008516
LRRC3	-0.0003125	-0.0001406	-0.0004174	-0.0001451	-0.000585	-0.001273	-0.0002877	0.0003522	NaN	0.0006676
LRRC31	-0.0009909	0.00139	0.0007125	0.0004687	-0.0003696	0.00225	-0.001663	0.0005245	NaN	-0.0009094
LRRC32	0.0004241	0.002107	0.00231	-0.002982	-0.0009281	-0.0006679	0.002215	0.004129	NaN	0.002822
LRRC36	0.0007665	-0.0005053	-0.001621	-0.001187	0.001002	0.001168	-0.0002039	-2.892e-05	NaN	0.001041
LRRC37A3	-0.002163	-0.0007166	-0.001717	-0.002725	0.002059	0.002033	0.0001848	-0.001362	NaN	-0.001531
LRRC37A4	-0.001286	-0.001469	7.708e-05	-0.0006297	0.001327	0.002087	0.001254	0.000962	NaN	-0.0002588
LRRC37BP1	-0.0009499	-0.002152	-0.002574	-0.002411	-0.0007128	-0.0003273	0.0007112	0.000683	NaN	-0.0008706
LRRC40	-0.002628	-0.0003142	-0.0006063	6.229e-06	-0.0002713	0.0001701	-0.001351	-0.0007559	NaN	1.92e-05
LRRC41	-0.001024	-0.0005696	0.000425	-0.001053	0.0006345	0.001421	0.001251	0.0008997	NaN	-0.001167
LRRC42	-0.0024	-0.002701	-0.002346	-0.002187	-0.0007098	0.0001521	0.000729	0.002407	NaN	0.0004352
LRRC47	-0.00505	-0.002235	-0.001776	-0.002049	-0.002797	-0.0009473	0.001262	-0.0003971	NaN	-0.002214
LRRC48	0.0008289	0.000869	-0.0007034	-0.0004104	-0.000495	0.0002778	-1.982e-05	0.0004897	NaN	0.0001655
LRRC49	0.001688	0.001169	-0.000469	-0.0003541	0.0007022	0.0003357	-0.001097	0.0002633	NaN	0.0001831
LRRC59	-0.01445	-0.01251	-0.009465	-0.007837	-0.004236	-0.001632	-0.001875	0.001427	NaN	-0.002293
LRRC6	7.558e-05	0.0007767	-0.0006548	0.002406	0.002829	0.003131	0.00213	0.001678	NaN	0.002264
LRRC61	-0.0002598	0.0002442	0.001236	-0.001007	0.0001155	-0.0017	-0.001756	-0.001619	NaN	2.647e-05
LRRC68	0.001051	0.001036	0.0004789	-0.0002724	0.0002711	-0.0002937	0.0005665	0.001635	NaN	0.0009151
LRRC8B	-0.0003136	0.0002292	0.0004228	-0.002358	0.002556	0.002002	0.002156	0.003156	NaN	0.001181
LRRC8D	0.004255	0.004627	0.005914	0.006221	0.004635	0.00648	0.006362	0.00145	NaN	0.002722
LRRC8E	0.002259	0.001811	-1.568e-05	0.001209	0.0006006	-0.0002918	0.001944	0.001823	NaN	0.000476
LRRFIP1	-0.000789	0.001555	0.0008338	-6.292e-05	5.916e-05	-0.003498	-0.003569	-0.000638	NaN	-0.001189
LRRFIP2	0.002336	0.002422	0.002197	0.0008752	0.001184	0.0001451	0.00181	0.001878	NaN	0.00177
LRRK1	0.002725	0.001481	0.0001548	-0.0005361	0.0004077	0.001589	-0.001485	0.00015	NaN	-0.0005396
LRRN2	-0.0003586	-0.0006929	-0.0001574	-0.0007834	0.0005936	0.0004241	0.0004381	0.0004266	NaN	0.0004061
LRRN3	0.002244	0.001677	-0.001027	-0.006285	0.002825	0.001499	0.005627	0.0003364	NaN	0.001044
LRRTM2	0.0002483	0.001016	-0.0008347	-0.0006048	-0.001185	0.0009533	0.0007873	0.001787	NaN	-0.001558
LRRTM4	0.00103	0.001094	0.0003229	9.185e-05	0.000419	-4.314e-05	0.0008198	0.001479	NaN	-2.205e-05
LRTM1	-0.0005913	-0.0004997	-0.0005788	-0.00056	4.136e-05	0.0003351	0.000641	0.0005671	NaN	-0.000745
LSAMP	0.002085	0.004207	0.001202	-0.001571	0.0003377	-0.0001183	0.002449	0.00143	NaN	0.0001852
LSG1	-0.001764	-0.0005135	-0.0008549	-0.001012	-0.002081	-0.001565	0.004398	0.001186	NaN	-0.0002122
LSM1	-0.0001716	0.002962	0.003596	-0.0006475	0.001027	0.002834	0.0005636	0.004067	NaN	0.002348
LSM12	-0.005558	-0.005276	-0.005709	-0.00449	-0.001252	-0.000689	-0.0009187	-0.0001372	NaN	-0.001438
LSM14A	0.004805	0.004332	0.002837	0.002412	0.001029	0.0002467	0.0002947	-0.0008771	NaN	0.0007003
LSM14B	-0.000856	-0.0008876	0.0009069	-0.00203	-0.0007455	0.0002748	-0.0008406	-0.001896	NaN	-0.001935
LSM2	-0.005391	-0.004989	-0.006015	-0.003039	-0.001476	0.00195	-0.0046	-0.004653	NaN	0.0003216
LSM3	-0.006258	-0.006376	-0.004794	-0.00464	-0.003813	-0.001798	-0.001285	-0.001568	NaN	-0.003222
LSM4	-0.005648	-0.0068	-0.006107	-0.002391	-0.001509	-0.000239	-0.001649	-0.001336	NaN	0.0008583
LSM5	-0.0004283	1.387e-05	-0.001794	-1.159e-05	0.003071	0.00443	0.003449	0.00331	NaN	0.0001525
LSM6	-0.00641	-0.008704	-0.006778	-0.002868	-0.004144	-0.002989	-0.008144	-0.001314	NaN	0.0005027
LSM7	-0.006792	-0.006213	-0.006515	-0.0068	-0.004039	-0.005639	-0.01161	-0.003147	NaN	-0.001871
LSP1	0.004027	0.0007005	-0.0006896	-0.002363	0.0005617	-3.831e-05	0.002878	-0.001113	NaN	0.0002747
LSR	-0.001318	0.001385	0.00341	0.006077	0.0003546	-0.000529	0.0004589	0.001917	NaN	0.002765
LSS	-0.001965	0.0008783	0.000529	-0.002829	0.00124	0.0004277	0.004034	0.001658	NaN	-0.0001166
LST1	0.001574	-0.002315	-0.003742	-0.003663	0.0009934	0.001655	-0.001265	0.004165	NaN	-0.002142
LTA	0.0002629	0.0007525	-0.0006212	-0.0005033	-0.001128	-4.114e-05	0.002207	0.002114	NaN	0.001179
LTA4H	-0.0008265	-0.0003869	0.001293	0.002023	0.002678	0.005215	0.001105	0.0006384	NaN	-0.000785
LTB	-0.005131	-0.003755	-0.004559	-0.001821	0.002393	0.002162	0.004496	0.006398	NaN	0.002219
LTB4R	0.001042	0.001598	0.0007666	-0.0005512	0.001255	-1.284e-05	0.001956	-0.0002622	NaN	0.0001364
LTB4R2	0.0022	0.004475	0.002583	0.001567	0.00177	0.00289	0.003819	0.002533	NaN	0.002354
LTBP1	0.006063	0.00415	0.002339	-0.004562	0.003179	0.001613	-0.00379	0.0003893	NaN	-0.004372
LTBP2	0.003816	0.004827	0.00745	0.002672	-4.864e-05	-0.003786	-0.001017	-0.0003526	NaN	0.0007757
LTBP3	0.009978	0.007004	0.003991	0.003498	0.003177	0.005186	0.003781	0.0005736	NaN	0.002636
LTBP4	0.001793	0.002228	0.001776	-0.0006411	0.0004839	-0.001357	0.0006331	0.001389	NaN	0.001502
LTBR	0.003522	0.0007509	0.0008206	0.002942	0.0003347	0.002804	0.003305	-0.0004235	NaN	-0.001917
LTC4S	0.002207	0.002489	0.0005888	-0.0006365	0.002942	0.004462	0.003916	0.002531	NaN	0.001115
LTF	-0.002797	-0.001691	-0.008774	-0.002557	0.00443	0.01555	-0.008659	-0.003402	NaN	-0.0007378
LTK	0.002525	0.004717	0.002468	0.001296	0.001991	0.00158	0.001957	0.002069	NaN	0.0009986
LTN1	0.003559	0.004	0.004055	0.004286	0.0004097	0.001057	0.003124	0.0014	NaN	0.002117
LUC7L	0.0005975	0.002401	0.0002704	0.000369	-0.001487	-0.00254	-0.000433	-3.17e-05	NaN	0.00197
LUC7L2	-0.001249	-0.001355	-0.001799	-0.003891	-0.001331	0.0005126	0.0008594	-0.000438	NaN	0.0001759
LUC7L3	0.002709	0.003457	0.001459	0.003672	0.001566	-1.99e-05	0.000567	0.000918	NaN	0.004035
LUM	0.0021	0.004264	0.008231	0.004097	0.0002291	0.001941	-0.0001041	0.001068	NaN	0.008634
LUZP1	0.002677	0.002475	0.002119	0.001656	-0.0003483	-0.001044	-0.001218	0.0009349	NaN	0.0001718
LUZP2	0.0004277	-0.000747	-0.00177	-0.001303	0.001133	0.0005504	0.0006719	-0.0003101	NaN	-0.0006943
LUZP4	0.0002576	-1.14e-05	0.0005002	7.486e-05	-0.0003955	6.635e-06	0.0002368	0.0007959	NaN	0.0003335
LXN	0.01894	0.01974	0.01635	0.01613	0.00563	0.00731	-0.003088	-0.01081	NaN	0.0004006
LY6D	-0.005741	-0.002954	-0.003915	-0.002532	0.004533	0.0006336	0.001311	-0.002808	NaN	-0.002889
LY6E	0.003174	0.0001898	0.003705	0.002758	0.001195	0.002732	-0.00653	-0.007268	NaN	-0.0001269
LY6G5C	0.002041	0.003916	0.003923	0.003669	0.0009291	0.002217	0.0004297	0.00213	NaN	0.001562
LY6G6C	0.0007173	0.002198	0.002466	0.001868	-0.002094	-0.002976	-0.001742	0.002277	NaN	-0.0002354
LY6G6D	0.002526	0.004442	0.001926	-0.0006084	0.0005717	-8.811e-05	0.0001127	0.003522	NaN	0.0003064
LY6G6E	0.0001248	1.748e-05	1.054e-05	-0.0006738	-4.278e-05	-0.0002006	0.0004847	-9.302e-07	NaN	0.0003176
